algorithm,dataset,hop,rep,seed,label,iteration,query_count,time_sec,size,candidate_count,candidate_sec,selected_count,select_impact_sec,select_rank_sec,select_scan_sec,select_remove_sec,select_total_sec,batch_count,batch_queries_sec,reroute_query_count,reroute_query_sec,insert_trajectory_sec,reroute_total_sec,initial_routes_sec,reroute_count,total_travel_time,evaluate_sec,reroute_sec,iteration_sec,run_sec
gro,Hop40Rep2-0,40,2,0,TDG,0,,0.676378,74867,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,0,,0.251251,74867,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,0,,,,366,0.167604,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,0,,,,366,,174,0.489532,0.006911,0.208543,0.204929,0.772233,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,0,,,,,,174,,,,,,36,0.220996,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,0,,,,,,,,,,,,,,174,0.106853,0.000414,0.173625,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,0,,6.833959,,,,174,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,1,2048,4.241935,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,1,,0.590889,77013,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,1,,0.252824,77013,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,1,,,,321,0.182573,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,1,,,,321,,29,0.546089,0.006202,0.065198,0.064079,0.720722,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,1,,,,,,29,,,,,,17,0.065627,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,1,,,,,,,,,,,,,,29,0.053444,0.000093,0.120616,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,1,,6.218657,,,,29,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,2,2048,4.136287,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,2,,0.584740,78369,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,2,,0.252308,78369,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,2,,,,321,0.163543,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,2,,,,321,,29,0.511170,0.006248,0.063628,0.062671,0.650094,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,2,,,,,,29,,,,,,14,0.063844,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,2,,,,,,,,,,,,,,29,0.044574,0.000246,0.112434,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,2,,6.006833,,,,29,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,3,2048,4.070648,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,3,,0.562689,78612,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,3,,0.255545,78612,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,3,,,,433,0.158472,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,3,,,,433,,196,0.509262,0.010259,0.276615,0.271964,0.865707,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,3,,,,,,196,,,,,,26,0.397555,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,3,,,,,,,,,,,,,,196,0.124836,0.001059,0.194323,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,3,,6.550011,,,,196,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,4,2048,3.130141,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,4,,0.469375,81235,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,4,,0.259279,81235,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,4,,,,420,0.156285,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,4,,,,420,,193,0.507193,0.007007,0.186891,0.183215,0.773355,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,4,,,,,,193,,,,,,30,0.242632,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,4,,,,,,,,,,,,,,193,0.128738,0.002918,0.201023,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,4,,5.278096,,,,193,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,5,2048,2.591383,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,5,,0.423084,83479,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,5,,0.263626,83479,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,5,,,,749,0.156536,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,5,,,,749,,343,0.514547,0.010508,0.281003,0.275418,0.878885,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,5,,,,,,343,,,,,,33,0.374018,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,5,,,,,,,,,,,,,,343,0.229401,0.010096,0.311018,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,5,,5.046024,,,,343,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,6,2048,2.091902,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,6,,0.385981,87046,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,6,,0.270354,87046,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,6,,,,645,0.157794,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,6,,,,645,,276,0.530244,0.006170,0.147923,0.144388,0.759418,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,6,,,,,,276,,,,,,25,0.206467,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,6,,,,,,,,,,,,,,276,0.198052,0.011038,0.283207,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,6,,4.205217,,,,276,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,7,2048,1.838782,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,7,,0.373256,89449,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,7,,0.277886,89449,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,7,,,,1046,0.162617,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,7,,,,1046,,455,0.551404,0.009142,0.221708,0.216358,0.861441,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,7,,,,,,455,,,,,,24,0.375413,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,7,,,,,,,,,,,,,,455,0.377691,0.021276,0.478676,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,7,,4.419817,,,,455,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,8,2048,1.580951,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,8,,0.344927,92602,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,8,,0.280451,92602,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,8,,,,1065,0.163465,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,8,,,,1065,,468,0.561745,0.007274,0.170302,0.165950,0.820661,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,8,,,,,,468,,,,,,23,0.156484,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,8,,,,,,,,,,,,,,468,0.370788,0.027691,0.480165,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,8,,3.882674,,,,468,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,9,2048,1.407485,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,TDG,9,,0.342677,94725,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,IMPACT,9,,0.290413,94725,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,CANDIDATE,9,,,,834,0.168846,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,SELECT,9,,,,834,,358,0.578921,0.004803,0.109200,0.106191,0.776319,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,BATCH,9,,,,,,358,,,,,,15,0.064008,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,REROUTE,9,,,,,,,,,,,,,,358,0.285166,0.023113,0.389908,,,,,,,
gro,Hop40Rep2-0,40,2,0,ITERATION,9,,3.496914,,,,358,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,EVALUATE,-1,2048,1.323823,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep2-0,40,2,0,RUN,-1,2048,53.955366,,,,,,,,,,,,,,,,,,,,,,
baseline,Hop40Rep2-0,40,2,0,BASELINE_INITIAL,,,,,,,,,,,,,,,,,,,0.403347,,,,,,
baseline,Hop40Rep2-0,40,2,0,BASELINE,0,,,,,,614,,,,,,,,,,,,,614,183334760,4.426711,0.200389,4.627536,
baseline,Hop40Rep2-0,40,2,0,BASELINE,1,,,,,,614,,,,,,,,,,,,,614,137462898,3.283220,0.220940,3.504616,
baseline,Hop40Rep2-0,40,2,0,BASELINE,2,,,,,,614,,,,,,,,,,,,,614,117691965,2.547355,0.212006,2.759811,
baseline,Hop40Rep2-0,40,2,0,BASELINE,3,,,,,,614,,,,,,,,,,,,,614,110139465,2.217139,0.275089,2.492704,
baseline,Hop40Rep2-0,40,2,0,BASELINE,4,,,,,,614,,,,,,,,,,,,,614,110432221,2.142202,0.210347,2.353001,
baseline,Hop40Rep2-0,40,2,0,BASELINE,5,,,,,,614,,,,,,,,,,,,,614,105729688,2.099235,0.210052,2.309745,
baseline,Hop40Rep2-0,40,2,0,BASELINE,6,,,,,,614,,,,,,,,,,,,,614,105342397,2.160601,0.227913,2.388994,
baseline,Hop40Rep2-0,40,2,0,BASELINE,7,,,,,,614,,,,,,,,,,,,,614,99866017,1.856748,0.213785,2.070991,
baseline,Hop40Rep2-0,40,2,0,BASELINE,8,,,,,,614,,,,,,,,,,,,,614,102136906,1.886219,0.208627,2.095291,
baseline,Hop40Rep2-0,40,2,0,BASELINE,9,,,,,,614,,,,,,,,,,,,,614,103573913,1.903308,0.210120,2.113900,
baseline,Hop40Rep2-0,40,2,0,BASELINE_FINAL,,,,,,,,,,,,,,,,,,,,,103690361,1.892931,,,29.016743
gro,Hop40Rep4-0,40,4,0,INITIAL_ROUTES,-1,4096,0.792661,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,0,4096,14.123169,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,0,,1.988206,107363,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,0,,0.370680,107363,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,0,,,,285,0.310284,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,0,,,,285,,137,0.737808,0.010402,0.302914,0.297061,1.151190,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,0,,,,,,137,,,,,,77,0.072443,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,0,,,,,,,,,,,,,,137,0.232312,0.000522,0.329808,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,0,,18.413925,,,,137,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,1,4096,15.112269,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,1,,1.896178,112266,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,1,,0.387233,112266,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,1,,,,274,0.315102,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,1,,,,274,,63,0.762414,0.011458,0.171443,0.167304,1.047241,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,1,,,,,,63,,,,,,55,0.086556,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,1,,,,,,,,,,,,,,63,0.181154,0.000607,0.282534,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,1,,19.197689,,,,63,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,2,4096,15.183277,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,2,,1.950870,114662,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,2,,0.392938,114662,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,2,,,,361,0.313584,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,2,,,,361,,182,0.884410,0.016275,0.577853,0.568236,1.582947,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,2,,,,,,182,,,,,,74,0.962455,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,2,,,,,,,,,,,,,,182,0.295251,0.002738,0.429531,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,2,,20.886155,,,,182,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,3,4096,14.390641,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,3,,1.953438,122593,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,3,,0.424602,122593,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,3,,,,251,0.318833,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,3,,,,251,,71,0.831925,0.015119,0.298287,0.292805,1.257412,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,3,,,,,,71,,,,,,68,0.350032,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,3,,,,,,,,,,,,,,71,0.251132,0.001395,0.363868,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,3,,19.133212,,,,71,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,4,4096,13.698234,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,4,,1.740584,125870,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,4,,0.438359,125870,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,4,,,,228,0.332424,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,4,,,,228,,106,0.865237,0.007800,0.219498,0.214905,1.232085,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,4,,,,,,106,,,,,,57,0.029458,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,4,,,,,,,,,,,,,,106,0.213873,0.002565,0.329382,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,4,,17.875459,,,,106,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,5,4096,13.253072,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,5,,1.668364,131290,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,5,,0.446351,131290,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,5,,,,328,0.323106,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,5,,,,328,,58,0.871791,0.018350,0.262434,0.258588,1.271273,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,5,,,,,,58,,,,,,34,0.335045,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,5,,,,,,,,,,,,,,58,0.138490,0.000776,0.257022,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,5,,17.632123,,,,58,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,6,4096,12.767142,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,6,,1.631413,134085,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,6,,0.456768,134085,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,6,,,,491,0.326643,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,6,,,,491,,36,0.920386,0.022077,0.214100,0.210936,1.277999,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,6,,,,,,36,,,,,,33,0.576090,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,6,,,,,,,,,,,,,,36,0.117765,0.001658,0.237443,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,6,,17.352438,,,,36,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,7,4096,12.662014,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,7,,1.599253,135398,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,7,,0.458701,135398,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,7,,,,590,0.326439,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,7,,,,590,,269,1.374057,0.026426,0.455771,0.447255,1.979044,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,7,,,,,,269,,,,,,56,0.623095,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,7,,,,,,,,,,,,,,269,0.240402,0.009706,0.371827,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,7,,18.100581,,,,269,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,8,4096,11.501476,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,8,,1.504586,141914,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,8,,0.504908,141914,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,8,,,,740,0.321161,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,8,,,,740,,206,3.342447,0.108938,0.731961,0.719449,4.314125,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,8,,,,,,206,,,,,,76,2.488950,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,8,,,,,,,,,,,,,,206,0.336535,0.004987,0.471524,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,8,,21.189065,,,,206,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,9,4096,10.478869,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,TDG,9,,1.419340,149438,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,IMPACT,9,,0.513179,149438,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,CANDIDATE,9,,,,478,0.340915,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,SELECT,9,,,,478,,227,0.993650,0.016964,0.526396,0.518109,1.695449,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,BATCH,9,,,,,,227,,,,,,64,1.269358,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,REROUTE,9,,,,,,,,,,,,,,227,0.283378,0.009686,0.425575,,,,,,,
gro,Hop40Rep4-0,40,4,0,ITERATION,9,,16.228475,,,,227,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,EVALUATE,-1,4096,10.064934,,,,,,,,,,,,,,,,,,,,,,
gro,Hop40Rep4-0,40,4,0,RUN,-1,4096,197.351777,,,,,,,,,,,,,,,,,,,,,,
baseline,Hop40Rep4-0,40,4,0,BASELINE_INITIAL,,,,,,,,,,,,,,,,,,,0.814487,,,,,,
baseline,Hop40Rep4-0,40,4,0,BASELINE,0,,,,,,1228,,,,,,,,,,,,,1228,460985702,14.265678,0.431972,14.698511,
baseline,Hop40Rep4-0,40,4,0,BASELINE,1,,,,,,1228,,,,,,,,,,,,,1228,377366937,11.876436,0.412307,12.289587,
baseline,Hop40Rep4-0,40,4,0,BASELINE,2,,,,,,1228,,,,,,,,,,,,,1228,346266313,9.446770,0.480037,9.927682,
baseline,Hop40Rep4-0,40,4,0,BASELINE,3,,,,,,1228,,,,,,,,,,,,,1228,298421551,7.759625,0.436106,8.196590,
baseline,Hop40Rep4-0,40,4,0,BASELINE,4,,,,,,1228,,,,,,,,,,,,,1228,275970122,6.664150,0.420731,7.085747,
baseline,Hop40Rep4-0,40,4,0,BASELINE,5,,,,,,1228,,,,,,,,,,,,,1228,265967311,6.166188,0.462003,6.629042,
baseline,Hop40Rep4-0,40,4,0,BASELINE,6,,,,,,1228,,,,,,,,,,,,,1228,266896720,6.288342,0.486695,6.775987,
baseline,Hop40Rep4-0,40,4,0,BASELINE,7,,,,,,1228,,,,,,,,,,,,,1228,255625685,5.775092,0.441776,6.217724,
baseline,Hop40Rep4-0,40,4,0,BASELINE,8,,,,,,1228,,,,,,,,,,,,,1228,246535896,5.502979,0.442126,5.945965,
baseline,Hop40Rep4-0,40,4,0,BASELINE,9,,,,,,1228,,,,,,,,,,,,,1228,243561427,5.340355,0.463906,5.805133,
baseline,Hop40Rep4-0,40,4,0,BASELINE_FINAL,,,,,,,,,,,,,,,,,,,,,249173517,5.614789,,,90.008666
