dataset,hop,rep,seed,algorithm,query_count,iteration,total_travel_time,initial_total_travel_time,final_total_travel_time
Hop40Rep2-2,40,2,2,normal_selection_gro_reroute,2048,2,186097934,235824473,185724430
Hop40Rep2-2,40,2,2,normal_selection_gro_reroute,2048,3,182529173,235824473,185724430
Hop40Rep2-2,40,2,2,normal_selection_gro_reroute,2048,4,182744215,235824473,185724430
Hop40Rep2-2,40,2,2,normal_selection_gro_reroute,2048,5,185724430,235824473,185724430
Hop40Rep2-3,40,2,3,gro,2048,0,189130776,189130776,139358521
Hop40Rep2-3,40,2,3,gro,2048,1,166114635,189130776,139358521
Hop40Rep2-3,40,2,3,gro,2048,2,155983488,189130776,139358521
Hop40Rep2-3,40,2,3,gro,2048,3,149178783,189130776,139358521
Hop40Rep2-3,40,2,3,gro,2048,4,143687283,189130776,139358521
Hop40Rep2-3,40,2,3,gro,2048,5,139358521,189130776,139358521
Hop40Rep2-3,40,2,3,random_baseline,2048,0,189130776,189130776,140286676
Hop40Rep2-3,40,2,3,random_baseline,2048,1,182799120,189130776,140286676
Hop40Rep2-3,40,2,3,random_baseline,2048,2,170604400,189130776,140286676
Hop40Rep2-3,40,2,3,random_baseline,2048,3,146030101,189130776,140286676
Hop40Rep2-3,40,2,3,random_baseline,2048,4,144520946,189130776,140286676
Hop40Rep2-3,40,2,3,random_baseline,2048,5,140286676,189130776,140286676
Hop40Rep2-3,40,2,3,selection_td_baseline,2048,0,189130776,189130776,155231364
Hop40Rep2-3,40,2,3,selection_td_baseline,2048,1,182553183,189130776,155231364
Hop40Rep2-3,40,2,3,selection_td_baseline,2048,2,177774750,189130776,155231364
Hop40Rep2-3,40,2,3,selection_td_baseline,2048,3,173696625,189130776,155231364
Hop40Rep2-3,40,2,3,selection_td_baseline,2048,4,165279987,189130776,155231364
Hop40Rep2-3,40,2,3,selection_td_baseline,2048,5,155231364,189130776,155231364
Hop40Rep2-3,40,2,3,normal_selection_gro_reroute,2048,0,189130776,189130776,137762584
Hop40Rep2-3,40,2,3,normal_selection_gro_reroute,2048,1,149085915,189130776,137762584
Hop40Rep2-3,40,2,3,normal_selection_gro_reroute,2048,2,135657674,189130776,137762584
Hop40Rep2-3,40,2,3,normal_selection_gro_reroute,2048,3,132379060,189130776,137762584
Hop40Rep2-3,40,2,3,normal_selection_gro_reroute,2048,4,137744551,189130776,137762584
Hop40Rep2-3,40,2,3,normal_selection_gro_reroute,2048,5,137762584,189130776,137762584
Hop40Rep2-4,40,2,4,gro,2048,0,160372398,160372398,133937025
Hop40Rep2-4,40,2,4,gro,2048,1,158899906,160372398,133937025
Hop40Rep2-4,40,2,4,gro,2048,2,156363799,160372398,133937025
Hop40Rep2-4,40,2,4,gro,2048,3,149276617,160372398,133937025
Hop40Rep2-4,40,2,4,gro,2048,4,137738590,160372398,133937025
Hop40Rep2-4,40,2,4,gro,2048,5,133937025,160372398,133937025
Hop40Rep2-4,40,2,4,random_baseline,2048,0,160372398,160372398,136956914
Hop40Rep2-4,40,2,4,random_baseline,2048,1,155109349,160372398,136956914
Hop40Rep2-4,40,2,4,random_baseline,2048,2,147886570,160372398,136956914
Hop40Rep2-4,40,2,4,random_baseline,2048,3,141496161,160372398,136956914
Hop40Rep2-4,40,2,4,random_baseline,2048,4,138322444,160372398,136956914
Hop40Rep2-4,40,2,4,random_baseline,2048,5,136956914,160372398,136956914
Hop40Rep2-4,40,2,4,selection_td_baseline,2048,0,160372398,160372398,151744192
Hop40Rep2-4,40,2,4,selection_td_baseline,2048,1,160486690,160372398,151744192
Hop40Rep2-4,40,2,4,selection_td_baseline,2048,2,156378443,160372398,151744192
Hop40Rep2-4,40,2,4,selection_td_baseline,2048,3,157927812,160372398,151744192
Hop40Rep2-4,40,2,4,selection_td_baseline,2048,4,156596641,160372398,151744192
Hop40Rep2-4,40,2,4,selection_td_baseline,2048,5,151744192,160372398,151744192
Hop40Rep2-4,40,2,4,normal_selection_gro_reroute,2048,0,160372398,160372398,134306141
Hop40Rep2-4,40,2,4,normal_selection_gro_reroute,2048,1,140010629,160372398,134306141
Hop40Rep2-4,40,2,4,normal_selection_gro_reroute,2048,2,134817646,160372398,134306141
Hop40Rep2-4,40,2,4,normal_selection_gro_reroute,2048,3,133333179,160372398,134306141
Hop40Rep2-4,40,2,4,normal_selection_gro_reroute,2048,4,134454660,160372398,134306141
Hop40Rep2-4,40,2,4,normal_selection_gro_reroute,2048,5,134306141,160372398,134306141
Hop40Rep2-5,40,2,5,gro,2048,0,262149198,262149198,167100288
Hop40Rep2-5,40,2,5,gro,2048,1,238209285,262149198,167100288
Hop40Rep2-5,40,2,5,gro,2048,2,210641842,262149198,167100288
Hop40Rep2-5,40,2,5,gro,2048,3,183837919,262149198,167100288
Hop40Rep2-5,40,2,5,gro,2048,4,171347146,262149198,167100288
Hop40Rep2-5,40,2,5,gro,2048,5,167100288,262149198,167100288
Hop40Rep2-5,40,2,5,random_baseline,2048,0,262149198,262149198,173132904
Hop40Rep2-5,40,2,5,random_baseline,2048,1,223655959,262149198,173132904
Hop40Rep2-5,40,2,5,random_baseline,2048,2,203975221,262149198,173132904
Hop40Rep2-5,40,2,5,random_baseline,2048,3,189829125,262149198,173132904
Hop40Rep2-5,40,2,5,random_baseline,2048,4,179621556,262149198,173132904
Hop40Rep2-5,40,2,5,random_baseline,2048,5,173132904,262149198,173132904
Hop40Rep2-5,40,2,5,selection_td_baseline,2048,0,262149198,262149198,180899209
Hop40Rep2-5,40,2,5,selection_td_baseline,2048,1,244528499,262149198,180899209
Hop40Rep2-5,40,2,5,selection_td_baseline,2048,2,229558352,262149198,180899209
Hop40Rep2-5,40,2,5,selection_td_baseline,2048,3,211344276,262149198,180899209
Hop40Rep2-5,40,2,5,selection_td_baseline,2048,4,192667067,262149198,180899209
Hop40Rep2-5,40,2,5,selection_td_baseline,2048,5,180899209,262149198,180899209
Hop40Rep2-5,40,2,5,normal_selection_gro_reroute,2048,0,262149198,262149198,166704174
Hop40Rep2-5,40,2,5,normal_selection_gro_reroute,2048,1,210127345,262149198,166704174
Hop40Rep2-5,40,2,5,normal_selection_gro_reroute,2048,2,184550242,262149198,166704174
Hop40Rep2-5,40,2,5,normal_selection_gro_reroute,2048,3,171442104,262149198,166704174
Hop40Rep2-5,40,2,5,normal_selection_gro_reroute,2048,4,168302417,262149198,166704174
Hop40Rep2-5,40,2,5,normal_selection_gro_reroute,2048,5,166704174,262149198,166704174
Hop40Rep2-6,40,2,6,gro,2048,0,218858438,218858438,186706348
Hop40Rep2-6,40,2,6,gro,2048,1,202045791,218858438,186706348
Hop40Rep2-6,40,2,6,gro,2048,2,192908797,218858438,186706348
Hop40Rep2-6,40,2,6,gro,2048,3,187858999,218858438,186706348
Hop40Rep2-6,40,2,6,gro,2048,4,187079778,218858438,186706348
Hop40Rep2-6,40,2,6,gro,2048,5,186706348,218858438,186706348
Hop40Rep2-6,40,2,6,random_baseline,2048,0,218858438,218858438,183303283
Hop40Rep2-6,40,2,6,random_baseline,2048,1,204272478,218858438,183303283
Hop40Rep2-6,40,2,6,random_baseline,2048,2,188434502,218858438,183303283
Hop40Rep2-6,40,2,6,random_baseline,2048,3,187632186,218858438,183303283
Hop40Rep2-6,40,2,6,random_baseline,2048,4,184904954,218858438,183303283
Hop40Rep2-6,40,2,6,random_baseline,2048,5,183303283,218858438,183303283
Hop40Rep2-6,40,2,6,selection_td_baseline,2048,0,218858438,218858438,191109425
Hop40Rep2-6,40,2,6,selection_td_baseline,2048,1,206973495,218858438,191109425
Hop40Rep2-6,40,2,6,selection_td_baseline,2048,2,200640463,218858438,191109425
Hop40Rep2-6,40,2,6,selection_td_baseline,2048,3,195993292,218858438,191109425
Hop40Rep2-6,40,2,6,selection_td_baseline,2048,4,192235631,218858438,191109425
Hop40Rep2-6,40,2,6,selection_td_baseline,2048,5,191109425,218858438,191109425
Hop40Rep2-6,40,2,6,normal_selection_gro_reroute,2048,0,218858438,218858438,185421348
Hop40Rep2-6,40,2,6,normal_selection_gro_reroute,2048,1,194787169,218858438,185421348
Hop40Rep2-6,40,2,6,normal_selection_gro_reroute,2048,2,190598872,218858438,185421348
Hop40Rep2-6,40,2,6,normal_selection_gro_reroute,2048,3,184338773,218858438,185421348
Hop40Rep2-6,40,2,6,normal_selection_gro_reroute,2048,4,187237255,218858438,185421348
Hop40Rep2-6,40,2,6,normal_selection_gro_reroute,2048,5,185421348,218858438,185421348
Hop40Rep2-7,40,2,7,gro,2048,0,247936639,247936639,250641446
Hop40Rep2-7,40,2,7,gro,2048,1,248508183,247936639,250641446
Hop40Rep2-7,40,2,7,gro,2048,2,244528354,247936639,250641446
Hop40Rep2-7,40,2,7,gro,2048,3,236813534,247936639,250641446
Hop40Rep2-7,40,2,7,gro,2048,4,234169367,247936639,250641446
Hop40Rep2-7,40,2,7,gro,2048,5,250641446,247936639,250641446
Hop40Rep2-7,40,2,7,random_baseline,2048,0,247936639,247936639,191513136
Hop40Rep2-7,40,2,7,random_baseline,2048,1,230507789,247936639,191513136
Hop40Rep2-7,40,2,7,random_baseline,2048,2,217445768,247936639,191513136
Hop40Rep2-7,40,2,7,random_baseline,2048,3,206059247,247936639,191513136
Hop40Rep2-7,40,2,7,random_baseline,2048,4,193050763,247936639,191513136
Hop40Rep2-7,40,2,7,random_baseline,2048,5,191513136,247936639,191513136
Hop40Rep2-7,40,2,7,selection_td_baseline,2048,0,247936639,247936639,231511953
Hop40Rep2-7,40,2,7,selection_td_baseline,2048,1,248979175,247936639,231511953
Hop40Rep2-7,40,2,7,selection_td_baseline,2048,2,243576589,247936639,231511953
Hop40Rep2-7,40,2,7,selection_td_baseline,2048,3,240444568,247936639,231511953
Hop40Rep2-7,40,2,7,selection_td_baseline,2048,4,235383088,247936639,231511953
Hop40Rep2-7,40,2,7,selection_td_baseline,2048,5,231511953,247936639,231511953
Hop40Rep2-7,40,2,7,normal_selection_gro_reroute,2048,0,247936639,247936639,238986078
Hop40Rep2-7,40,2,7,normal_selection_gro_reroute,2048,1,218625136,247936639,238986078
Hop40Rep2-7,40,2,7,normal_selection_gro_reroute,2048,2,199142534,247936639,238986078
Hop40Rep2-7,40,2,7,normal_selection_gro_reroute,2048,3,229516034,247936639,238986078
Hop40Rep2-7,40,2,7,normal_selection_gro_reroute,2048,4,249995734,247936639,238986078
Hop40Rep2-7,40,2,7,normal_selection_gro_reroute,2048,5,238986078,247936639,238986078
Hop40Rep2-8,40,2,8,gro,2048,0,255380646,255380646,163384600
Hop40Rep2-8,40,2,8,gro,2048,1,239332146,255380646,163384600
Hop40Rep2-8,40,2,8,gro,2048,2,223512332,255380646,163384600
Hop40Rep2-8,40,2,8,gro,2048,3,197225510,255380646,163384600
Hop40Rep2-8,40,2,8,gro,2048,4,167472581,255380646,163384600
Hop40Rep2-8,40,2,8,gro,2048,5,163384600,255380646,163384600
Hop40Rep2-8,40,2,8,random_baseline,2048,0,255380646,255380646,133587346
Hop40Rep2-8,40,2,8,random_baseline,2048,1,230438472,255380646,133587346
Hop40Rep2-8,40,2,8,random_baseline,2048,2,193926369,255380646,133587346
Hop40Rep2-8,40,2,8,random_baseline,2048,3,160789334,255380646,133587346
Hop40Rep2-8,40,2,8,random_baseline,2048,4,145306105,255380646,133587346
Hop40Rep2-8,40,2,8,random_baseline,2048,5,133587346,255380646,133587346
Hop40Rep2-8,40,2,8,selection_td_baseline,2048,0,255380646,255380646,206827577
Hop40Rep2-8,40,2,8,selection_td_baseline,2048,1,236586102,255380646,206827577
Hop40Rep2-8,40,2,8,selection_td_baseline,2048,2,234411648,255380646,206827577
Hop40Rep2-8,40,2,8,selection_td_baseline,2048,3,222320985,255380646,206827577
Hop40Rep2-8,40,2,8,selection_td_baseline,2048,4,218609564,255380646,206827577
Hop40Rep2-8,40,2,8,selection_td_baseline,2048,5,206827577,255380646,206827577
Hop40Rep2-8,40,2,8,normal_selection_gro_reroute,2048,0,255380646,255380646,105662002
Hop40Rep2-8,40,2,8,normal_selection_gro_reroute,2048,1,190231735,255380646,105662002
Hop40Rep2-8,40,2,8,normal_selection_gro_reroute,2048,2,145342944,255380646,105662002
Hop40Rep2-8,40,2,8,normal_selection_gro_reroute,2048,3,124199806,255380646,105662002
Hop40Rep2-8,40,2,8,normal_selection_gro_reroute,2048,4,114444799,255380646,105662002
Hop40Rep2-8,40,2,8,normal_selection_gro_reroute,2048,5,105662002,255380646,105662002
Hop40Rep2-9,40,2,9,gro,2048,0,207730769,207730769,184057924
Hop40Rep2-9,40,2,9,gro,2048,1,201020831,207730769,184057924
Hop40Rep2-9,40,2,9,gro,2048,2,194972374,207730769,184057924
Hop40Rep2-9,40,2,9,gro,2048,3,188547760,207730769,184057924
Hop40Rep2-9,40,2,9,gro,2048,4,187209500,207730769,184057924
Hop40Rep2-9,40,2,9,gro,2048,5,184057924,207730769,184057924
Hop40Rep2-9,40,2,9,random_baseline,2048,0,207730769,207730769,188303494
Hop40Rep2-9,40,2,9,random_baseline,2048,1,195939642,207730769,188303494
Hop40Rep2-9,40,2,9,random_baseline,2048,2,193483724,207730769,188303494
Hop40Rep2-9,40,2,9,random_baseline,2048,3,187978590,207730769,188303494
Hop40Rep2-9,40,2,9,random_baseline,2048,4,186390454,207730769,188303494
Hop40Rep2-9,40,2,9,random_baseline,2048,5,188303494,207730769,188303494
Hop40Rep2-9,40,2,9,selection_td_baseline,2048,0,207730769,207730769,191453204
Hop40Rep2-9,40,2,9,selection_td_baseline,2048,1,202386813,207730769,191453204
Hop40Rep2-9,40,2,9,selection_td_baseline,2048,2,197089580,207730769,191453204
Hop40Rep2-9,40,2,9,selection_td_baseline,2048,3,193559638,207730769,191453204
Hop40Rep2-9,40,2,9,selection_td_baseline,2048,4,193959295,207730769,191453204
Hop40Rep2-9,40,2,9,selection_td_baseline,2048,5,191453204,207730769,191453204
Hop40Rep2-9,40,2,9,normal_selection_gro_reroute,2048,0,207730769,207730769,185478740
Hop40Rep2-9,40,2,9,normal_selection_gro_reroute,2048,1,188746251,207730769,185478740
Hop40Rep2-9,40,2,9,normal_selection_gro_reroute,2048,2,182725906,207730769,185478740
Hop40Rep2-9,40,2,9,normal_selection_gro_reroute,2048,3,182021857,207730769,185478740
Hop40Rep2-9,40,2,9,normal_selection_gro_reroute,2048,4,182736179,207730769,185478740
Hop40Rep2-9,40,2,9,normal_selection_gro_reroute,2048,5,185478740,207730769,185478740
Hop40Rep2-10,40,2,10,gro,2048,0,120399675,120399675,99067012
Hop40Rep2-10,40,2,10,gro,2048,1,106610869,120399675,99067012
Hop40Rep2-10,40,2,10,gro,2048,2,100325079,120399675,99067012
Hop40Rep2-10,40,2,10,gro,2048,3,97248166,120399675,99067012
Hop40Rep2-10,40,2,10,gro,2048,4,98618074,120399675,99067012
Hop40Rep2-10,40,2,10,gro,2048,5,99067012,120399675,99067012
Hop40Rep2-10,40,2,10,random_baseline,2048,0,120399675,120399675,92137991
Hop40Rep2-10,40,2,10,random_baseline,2048,1,106418875,120399675,92137991
Hop40Rep2-10,40,2,10,random_baseline,2048,2,100562653,120399675,92137991
Hop40Rep2-10,40,2,10,random_baseline,2048,3,95323273,120399675,92137991
Hop40Rep2-10,40,2,10,random_baseline,2048,4,92798854,120399675,92137991
Hop40Rep2-10,40,2,10,random_baseline,2048,5,92137991,120399675,92137991
Hop40Rep2-10,40,2,10,selection_td_baseline,2048,0,120399675,120399675,94007701
Hop40Rep2-10,40,2,10,selection_td_baseline,2048,1,108738631,120399675,94007701
Hop40Rep2-10,40,2,10,selection_td_baseline,2048,2,99772589,120399675,94007701
Hop40Rep2-10,40,2,10,selection_td_baseline,2048,3,97350486,120399675,94007701
Hop40Rep2-10,40,2,10,selection_td_baseline,2048,4,94357145,120399675,94007701
Hop40Rep2-10,40,2,10,selection_td_baseline,2048,5,94007701,120399675,94007701
Hop40Rep2-10,40,2,10,normal_selection_gro_reroute,2048,0,120399675,120399675,100380754
Hop40Rep2-10,40,2,10,normal_selection_gro_reroute,2048,1,104837967,120399675,100380754
Hop40Rep2-10,40,2,10,normal_selection_gro_reroute,2048,2,103700358,120399675,100380754
Hop40Rep2-10,40,2,10,normal_selection_gro_reroute,2048,3,99447346,120399675,100380754
Hop40Rep2-10,40,2,10,normal_selection_gro_reroute,2048,4,98420426,120399675,100380754
Hop40Rep2-10,40,2,10,normal_selection_gro_reroute,2048,5,100380754,120399675,100380754
Hop40Rep2-11,40,2,11,gro,2048,0,208447749,208447749,141964254
Hop40Rep2-11,40,2,11,gro,2048,1,176923724,208447749,141964254
Hop40Rep2-11,40,2,11,gro,2048,2,157464644,208447749,141964254
Hop40Rep2-11,40,2,11,gro,2048,3,145662782,208447749,141964254
Hop40Rep2-11,40,2,11,gro,2048,4,141785556,208447749,141964254
Hop40Rep2-11,40,2,11,gro,2048,5,141964254,208447749,141964254
Hop40Rep2-11,40,2,11,random_baseline,2048,0,208447749,208447749,137364825
Hop40Rep2-11,40,2,11,random_baseline,2048,1,164116234,208447749,137364825
Hop40Rep2-11,40,2,11,random_baseline,2048,2,146052418,208447749,137364825
Hop40Rep2-11,40,2,11,random_baseline,2048,3,143546276,208447749,137364825
Hop40Rep2-11,40,2,11,random_baseline,2048,4,139468556,208447749,137364825
Hop40Rep2-11,40,2,11,random_baseline,2048,5,137364825,208447749,137364825
Hop40Rep2-11,40,2,11,selection_td_baseline,2048,0,208447749,208447749,139329610
Hop40Rep2-11,40,2,11,selection_td_baseline,2048,1,176200291,208447749,139329610
Hop40Rep2-11,40,2,11,selection_td_baseline,2048,2,157515410,208447749,139329610
Hop40Rep2-11,40,2,11,selection_td_baseline,2048,3,146577833,208447749,139329610
Hop40Rep2-11,40,2,11,selection_td_baseline,2048,4,140424491,208447749,139329610
Hop40Rep2-11,40,2,11,selection_td_baseline,2048,5,139329610,208447749,139329610
Hop40Rep2-11,40,2,11,normal_selection_gro_reroute,2048,0,208447749,208447749,143176307
Hop40Rep2-11,40,2,11,normal_selection_gro_reroute,2048,1,166419406,208447749,143176307
Hop40Rep2-11,40,2,11,normal_selection_gro_reroute,2048,2,147822993,208447749,143176307
Hop40Rep2-11,40,2,11,normal_selection_gro_reroute,2048,3,142918099,208447749,143176307
Hop40Rep2-11,40,2,11,normal_selection_gro_reroute,2048,4,144228737,208447749,143176307
Hop40Rep2-11,40,2,11,normal_selection_gro_reroute,2048,5,143176307,208447749,143176307
Hop40Rep2-12,40,2,12,gro,2048,0,152002746,152002746,114595217
Hop40Rep2-12,40,2,12,gro,2048,1,136470934,152002746,114595217
Hop40Rep2-12,40,2,12,gro,2048,2,124941160,152002746,114595217
Hop40Rep2-12,40,2,12,gro,2048,3,119072756,152002746,114595217
Hop40Rep2-12,40,2,12,gro,2048,4,116829139,152002746,114595217
Hop40Rep2-12,40,2,12,gro,2048,5,114595217,152002746,114595217
Hop40Rep2-12,40,2,12,random_baseline,2048,0,152002746,152002746,133884990
Hop40Rep2-12,40,2,12,random_baseline,2048,1,145687127,152002746,133884990
Hop40Rep2-12,40,2,12,random_baseline,2048,2,143293284,152002746,133884990
Hop40Rep2-12,40,2,12,random_baseline,2048,3,138514874,152002746,133884990
Hop40Rep2-12,40,2,12,random_baseline,2048,4,134661299,152002746,133884990
Hop40Rep2-12,40,2,12,random_baseline,2048,5,133884990,152002746,133884990
Hop40Rep2-12,40,2,12,selection_td_baseline,2048,0,152002746,152002746,136408939
Hop40Rep2-12,40,2,12,selection_td_baseline,2048,1,145194483,152002746,136408939
Hop40Rep2-12,40,2,12,selection_td_baseline,2048,2,140565669,152002746,136408939
Hop40Rep2-12,40,2,12,selection_td_baseline,2048,3,139799150,152002746,136408939
Hop40Rep2-12,40,2,12,selection_td_baseline,2048,4,137496608,152002746,136408939
Hop40Rep2-12,40,2,12,selection_td_baseline,2048,5,136408939,152002746,136408939
Hop40Rep2-12,40,2,12,normal_selection_gro_reroute,2048,0,152002746,152002746,115347622
Hop40Rep2-12,40,2,12,normal_selection_gro_reroute,2048,1,130065418,152002746,115347622
Hop40Rep2-12,40,2,12,normal_selection_gro_reroute,2048,2,119506007,152002746,115347622
Hop40Rep2-12,40,2,12,normal_selection_gro_reroute,2048,3,115893509,152002746,115347622
Hop40Rep2-12,40,2,12,normal_selection_gro_reroute,2048,4,115047711,152002746,115347622
Hop40Rep2-12,40,2,12,normal_selection_gro_reroute,2048,5,115347622,152002746,115347622
Hop40Rep2-13,40,2,13,gro,2048,0,197723662,197723662,131460195
Hop40Rep2-13,40,2,13,gro,2048,1,181758460,197723662,131460195
Hop40Rep2-13,40,2,13,gro,2048,2,172835150,197723662,131460195
Hop40Rep2-13,40,2,13,gro,2048,3,155496863,197723662,131460195
Hop40Rep2-13,40,2,13,gro,2048,4,144933956,197723662,131460195
Hop40Rep2-13,40,2,13,gro,2048,5,131460195,197723662,131460195
Hop40Rep2-13,40,2,13,random_baseline,2048,0,197723662,197723662,130556290
Hop40Rep2-13,40,2,13,random_baseline,2048,1,164824561,197723662,130556290
Hop40Rep2-13,40,2,13,random_baseline,2048,2,166514481,197723662,130556290
Hop40Rep2-13,40,2,13,random_baseline,2048,3,158856720,197723662,130556290
Hop40Rep2-13,40,2,13,random_baseline,2048,4,135634700,197723662,130556290
Hop40Rep2-13,40,2,13,random_baseline,2048,5,130556290,197723662,130556290
Hop40Rep2-13,40,2,13,selection_td_baseline,2048,0,197723662,197723662,158878314
Hop40Rep2-13,40,2,13,selection_td_baseline,2048,1,181990209,197723662,158878314
Hop40Rep2-13,40,2,13,selection_td_baseline,2048,2,170545342,197723662,158878314
Hop40Rep2-13,40,2,13,selection_td_baseline,2048,3,168847110,197723662,158878314
Hop40Rep2-13,40,2,13,selection_td_baseline,2048,4,162145849,197723662,158878314
Hop40Rep2-13,40,2,13,selection_td_baseline,2048,5,158878314,197723662,158878314
Hop40Rep2-13,40,2,13,normal_selection_gro_reroute,2048,0,197723662,197723662,119304960
Hop40Rep2-13,40,2,13,normal_selection_gro_reroute,2048,1,149927837,197723662,119304960
Hop40Rep2-13,40,2,13,normal_selection_gro_reroute,2048,2,130426455,197723662,119304960
Hop40Rep2-13,40,2,13,normal_selection_gro_reroute,2048,3,122454582,197723662,119304960
Hop40Rep2-13,40,2,13,normal_selection_gro_reroute,2048,4,120206754,197723662,119304960
Hop40Rep2-13,40,2,13,normal_selection_gro_reroute,2048,5,119304960,197723662,119304960
Hop40Rep2-14,40,2,14,gro,2048,0,199914767,199914767,145870881
Hop40Rep2-14,40,2,14,gro,2048,1,175789606,199914767,145870881
Hop40Rep2-14,40,2,14,gro,2048,2,159562016,199914767,145870881
Hop40Rep2-14,40,2,14,gro,2048,3,149434297,199914767,145870881
Hop40Rep2-14,40,2,14,gro,2048,4,145904723,199914767,145870881
Hop40Rep2-14,40,2,14,gro,2048,5,145870881,199914767,145870881
Hop40Rep2-14,40,2,14,random_baseline,2048,0,199914767,199914767,145708439
Hop40Rep2-14,40,2,14,random_baseline,2048,1,170304131,199914767,145708439
Hop40Rep2-14,40,2,14,random_baseline,2048,2,154188013,199914767,145708439
Hop40Rep2-14,40,2,14,random_baseline,2048,3,151343262,199914767,145708439
Hop40Rep2-14,40,2,14,random_baseline,2048,4,147652830,199914767,145708439
Hop40Rep2-14,40,2,14,random_baseline,2048,5,145708439,199914767,145708439
Hop40Rep2-14,40,2,14,selection_td_baseline,2048,0,199914767,199914767,147784647
Hop40Rep2-14,40,2,14,selection_td_baseline,2048,1,183985648,199914767,147784647
Hop40Rep2-14,40,2,14,selection_td_baseline,2048,2,164242075,199914767,147784647
Hop40Rep2-14,40,2,14,selection_td_baseline,2048,3,154867485,199914767,147784647
Hop40Rep2-14,40,2,14,selection_td_baseline,2048,4,150595826,199914767,147784647
Hop40Rep2-14,40,2,14,selection_td_baseline,2048,5,147784647,199914767,147784647
Hop40Rep2-14,40,2,14,normal_selection_gro_reroute,2048,0,199914767,199914767,146130995
Hop40Rep2-14,40,2,14,normal_selection_gro_reroute,2048,1,165227660,199914767,146130995
Hop40Rep2-14,40,2,14,normal_selection_gro_reroute,2048,2,150207496,199914767,146130995
Hop40Rep2-14,40,2,14,normal_selection_gro_reroute,2048,3,147563267,199914767,146130995
Hop40Rep2-14,40,2,14,normal_selection_gro_reroute,2048,4,147085692,199914767,146130995
Hop40Rep2-14,40,2,14,normal_selection_gro_reroute,2048,5,146130995,199914767,146130995
Hop40Rep2-15,40,2,15,gro,2048,0,185544747,185544747,142308514
Hop40Rep2-15,40,2,15,gro,2048,1,171222723,185544747,142308514
Hop40Rep2-15,40,2,15,gro,2048,2,154618834,185544747,142308514
Hop40Rep2-15,40,2,15,gro,2048,3,145167731,185544747,142308514
Hop40Rep2-15,40,2,15,gro,2048,4,143412060,185544747,142308514
Hop40Rep2-15,40,2,15,gro,2048,5,142308514,185544747,142308514
Hop40Rep2-15,40,2,15,random_baseline,2048,0,185544747,185544747,145044755
Hop40Rep2-15,40,2,15,random_baseline,2048,1,165069305,185544747,145044755
Hop40Rep2-15,40,2,15,random_baseline,2048,2,158236977,185544747,145044755
Hop40Rep2-15,40,2,15,random_baseline,2048,3,150776705,185544747,145044755
Hop40Rep2-15,40,2,15,random_baseline,2048,4,145161347,185544747,145044755
Hop40Rep2-15,40,2,15,random_baseline,2048,5,145044755,185544747,145044755
Hop40Rep2-15,40,2,15,selection_td_baseline,2048,0,185544747,185544747,145904809
Hop40Rep2-15,40,2,15,selection_td_baseline,2048,1,175162509,185544747,145904809
Hop40Rep2-15,40,2,15,selection_td_baseline,2048,2,164041316,185544747,145904809
Hop40Rep2-15,40,2,15,selection_td_baseline,2048,3,156999398,185544747,145904809
Hop40Rep2-15,40,2,15,selection_td_baseline,2048,4,151124359,185544747,145904809
Hop40Rep2-15,40,2,15,selection_td_baseline,2048,5,145904809,185544747,145904809
Hop40Rep2-15,40,2,15,normal_selection_gro_reroute,2048,0,185544747,185544747,145891235
Hop40Rep2-15,40,2,15,normal_selection_gro_reroute,2048,1,158649470,185544747,145891235
Hop40Rep2-15,40,2,15,normal_selection_gro_reroute,2048,2,146839850,185544747,145891235
Hop40Rep2-15,40,2,15,normal_selection_gro_reroute,2048,3,142435457,185544747,145891235
Hop40Rep2-15,40,2,15,normal_selection_gro_reroute,2048,4,144191949,185544747,145891235
Hop40Rep2-15,40,2,15,normal_selection_gro_reroute,2048,5,145891235,185544747,145891235
Hop40Rep2-16,40,2,16,gro,2048,0,202958926,202958926,184469960
Hop40Rep2-16,40,2,16,gro,2048,1,198832216,202958926,184469960
Hop40Rep2-16,40,2,16,gro,2048,2,196474840,202958926,184469960
Hop40Rep2-16,40,2,16,gro,2048,3,191887903,202958926,184469960
Hop40Rep2-16,40,2,16,gro,2048,4,188721407,202958926,184469960
Hop40Rep2-16,40,2,16,gro,2048,5,184469960,202958926,184469960
Hop40Rep2-16,40,2,16,random_baseline,2048,0,202958926,202958926,151925628
Hop40Rep2-16,40,2,16,random_baseline,2048,1,172381002,202958926,151925628
Hop40Rep2-16,40,2,16,random_baseline,2048,2,156660199,202958926,151925628
Hop40Rep2-16,40,2,16,random_baseline,2048,3,153251424,202958926,151925628
Hop40Rep2-16,40,2,16,random_baseline,2048,4,150236891,202958926,151925628
Hop40Rep2-16,40,2,16,random_baseline,2048,5,151925628,202958926,151925628
Hop40Rep2-16,40,2,16,selection_td_baseline,2048,0,202958926,202958926,191947640
Hop40Rep2-16,40,2,16,selection_td_baseline,2048,1,199401307,202958926,191947640
Hop40Rep2-16,40,2,16,selection_td_baseline,2048,2,196771104,202958926,191947640
Hop40Rep2-16,40,2,16,selection_td_baseline,2048,3,196928796,202958926,191947640
Hop40Rep2-16,40,2,16,selection_td_baseline,2048,4,193884344,202958926,191947640
Hop40Rep2-16,40,2,16,selection_td_baseline,2048,5,191947640,202958926,191947640
